window_start,window_end,max_consecutive_same_source,max_consecutive_same_target,tracing_count,cycle_count,max_consecutive_same_category,sparsity
134.0,164.0,0.0,0.2,0.56,0.33,0.7,0.45
135.0,165.0,0.0,0.2,0.56,0.33,0.7,0.45
136.0,166.0,0.0,0.2,0.56,0.33,0.6,0.46
137.0,167.0,0.0,0.22,0.62,0.38,0.56,0.42
138.0,168.0,0.0,0.22,0.62,0.38,0.56,0.42
139.0,169.0,0.2,0.2,0.56,0.33,0.5,0.45
140.0,170.0,0.22,0.22,0.5,0.38,0.44,0.41
141.0,171.0,0.22,0.22,0.5,0.38,0.44,0.41
142.0,172.0,0.3,0.2,0.44,0.33,0.4,0.45
143.0,173.0,0.3,0.2,0.44,0.33,0.4,0.45
144.0,174.0,0.3,0.2,0.56,0.33,0.3,0.53
145.0,175.0,0.3,0.2,0.56,0.33,0.3,0.53
146.0,176.0,0.3,0.2,0.56,0.33,0.3,0.53
147.0,177.0,0.3,0.2,0.56,0.33,0.3,0.53
148.0,178.0,0.33,0.22,0.5,0.25,0.33,0.5
149.0,179.0,0.38,0.0,0.57,0.29,0.38,0.46
150.0,180.0,0.38,0.0,0.57,0.29,0.38,0.46
151.0,181.0,0.43,0.0,0.67,0.33,0.43,0.42
152.0,182.0,0.43,0.0,0.67,0.33,0.43,0.42
153.0,183.0,0.38,0.0,0.57,0.29,0.5,0.5
154.0,184.0,0.38,0.0,0.57,0.29,0.5,0.5
155.0,185.0,0.38,0.0,0.57,0.29,0.5,0.5
156.0,186.0,0.38,0.0,0.57,0.29,0.5,0.5
157.0,187.0,0.38,0.0,0.57,0.29,0.5,0.5
158.0,188.0,0.43,0.0,0.5,0.17,0.57,0.45
159.0,189.0,0.5,0.0,0.4,0.2,0.67,0.42
160.0,190.0,0.5,0.0,0.4,0.2,0.67,0.42
161.0,191.0,0.5,0.0,0.4,0.2,0.67,0.42
162.0,192.0,0.5,0.0,0.4,0.2,0.67,0.42
163.0,193.0,0.5,0.0,0.4,0.2,0.67,0.42
164.0,194.0,0.6,0.0,0.25,0.0,0.8,0.37
165.0,195.0,0.6,0.0,0.25,0.0,0.8,0.37
166.0,196.0,0.5,0.0,0.33,0.0,1.0,0.33
167.0,197.0,0.5,0.0,0.33,0.0,1.0,0.33
168.0,198.0,0.5,0.0,0.33,0.0,1.0,0.33
169.0,199.0,0.0,0.0,0.5,0.0,1.0,0.3
170.0,200.0,0.0,0.0,0.5,0.0,1.0,0.3
171.0,201.0,0.0,0.0,0.5,0.0,1.0,0.3
172.0,202.0,0.0,0.0,0.0,0.0,1.0,0.26
173.0,203.0,0.0,0.0,0.0,0.0,1.0,0.26
174.0,204.0,0.0,0.0,0.0,0.0,1.0,0.11
175.0,205.0,0.0,0.0,0.0,0.0,1.0,0.11
176.0,206.0,0.0,0.0,0.0,0.0,1.0,0.11
177.0,207.0,0.0,0.0,0.0,0.0,1.0,0.11
178.0,208.0,0.0,0.0,0.0,0.0,1.0,0.11
179.0,209.0,0.0,0.0,0.0,0.0,1.0,0.11
180.0,210.0,0.0,0.0,0.0,0.0,1.0,0.11
181.0,211.0,0.0,0.0,0.0,0.0,1.0,0.11
182.0,212.0,0.0,0.0,0.0,0.0,1.0,0.11
183.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
