window_start,window_end,max_consecutive_same_source,max_consecutive_same_target,tracing_count,cycle_count,max_consecutive_same_category,sparsity
98.0,128.0,0.25,0.17,0.18,0.0,0.33,0.63
99.0,129.0,0.27,0.18,0.2,0.0,0.36,0.6
100.0,130.0,0.27,0.18,0.2,0.0,0.36,0.6
101.0,131.0,0.3,0.2,0.11,0.0,0.4,0.56
102.0,132.0,0.3,0.2,0.11,0.0,0.4,0.56
103.0,133.0,0.3,0.2,0.11,0.0,0.4,0.56
104.0,134.0,0.3,0.2,0.11,0.0,0.4,0.56
105.0,135.0,0.22,0.22,0.12,0.0,0.44,0.49
106.0,136.0,0.22,0.22,0.12,0.0,0.44,0.49
107.0,137.0,0.25,0.25,0.14,0.0,0.5,0.46
108.0,138.0,0.25,0.25,0.14,0.0,0.5,0.46
109.0,139.0,0.29,0.29,0.17,0.0,0.57,0.42
110.0,140.0,0.29,0.29,0.17,0.0,0.57,0.42
111.0,141.0,0.33,0.33,0.2,0.0,0.67,0.39
112.0,142.0,0.33,0.33,0.2,0.0,0.67,0.39
113.0,143.0,0.33,0.33,0.2,0.0,0.67,0.39
114.0,144.0,0.4,0.4,0.25,0.0,0.8,0.32
115.0,145.0,0.4,0.4,0.25,0.0,0.8,0.32
116.0,146.0,0.4,0.4,0.25,0.0,0.8,0.32
117.0,147.0,0.4,0.4,0.25,0.0,0.8,0.32
118.0,148.0,0.5,0.5,0.0,0.0,0.75,0.27
119.0,149.0,0.67,0.67,0.0,0.0,0.67,0.23
120.0,150.0,0.67,0.67,0.0,0.0,0.67,0.23
121.0,151.0,0.67,0.0,0.0,0.0,0.33,0.18
122.0,152.0,0.67,0.0,0.0,0.0,0.33,0.18
123.0,153.0,0.67,0.0,0.0,0.0,0.33,0.18
124.0,154.0,0.5,0.0,0.0,0.0,0.25,0.22
125.0,155.0,0.5,0.0,0.0,0.0,0.25,0.22
126.0,156.0,0.75,0.0,0.0,0.0,0.25,0.22
127.0,157.0,0.75,0.0,0.0,0.0,0.25,0.22
128.0,158.0,0.75,0.0,0.0,0.0,0.25,0.21
129.0,159.0,0.75,0.0,0.0,0.0,0.25,0.21
130.0,160.0,0.6,0.0,0.0,0.0,0.2,0.25
131.0,161.0,0.5,0.33,0.0,0.0,0.17,0.29
132.0,162.0,0.5,0.33,0.0,0.0,0.17,0.29
133.0,163.0,0.43,0.29,0.0,0.0,0.14,0.45
134.0,164.0,0.43,0.29,0.0,0.0,0.14,0.45
135.0,165.0,0.43,0.29,0.0,0.0,0.14,0.45
136.0,166.0,0.43,0.29,0.0,0.0,0.14,0.45
137.0,167.0,0.43,0.29,0.0,0.0,0.14,0.45
138.0,168.0,0.43,0.29,0.0,0.0,0.14,0.45
139.0,169.0,0.43,0.29,0.0,0.0,0.14,0.45
140.0,170.0,0.43,0.29,0.0,0.0,0.14,0.45
141.0,171.0,0.43,0.29,0.0,0.0,0.14,0.45
142.0,172.0,0.43,0.29,0.0,0.0,0.14,0.45
143.0,173.0,0.43,0.29,0.0,0.0,0.14,0.45
144.0,174.0,0.38,0.25,0.0,0.0,0.12,0.48
145.0,175.0,0.33,0.22,0.12,0.12,0.22,0.51
146.0,176.0,0.33,0.22,0.12,0.12,0.22,0.51
147.0,177.0,0.33,0.22,0.12,0.12,0.22,0.51
148.0,178.0,0.3,0.2,0.11,0.11,0.2,0.55
149.0,179.0,0.3,0.2,0.11,0.11,0.2,0.55
150.0,180.0,0.3,0.2,0.11,0.11,0.2,0.55
151.0,181.0,0.3,0.2,0.11,0.11,0.2,0.54
152.0,182.0,0.36,0.18,0.1,0.1,0.18,0.58
153.0,183.0,0.36,0.18,0.1,0.1,0.18,0.58
154.0,184.0,0.45,0.18,0.1,0.1,0.18,0.59
155.0,185.0,0.45,0.18,0.1,0.1,0.18,0.59
156.0,186.0,0.5,0.2,0.11,0.11,0.2,0.56
157.0,187.0,0.55,0.18,0.1,0.1,0.18,0.63
158.0,188.0,0.6,0.2,0.11,0.11,0.2,0.59
159.0,189.0,0.6,0.2,0.11,0.11,0.2,0.59
160.0,190.0,0.67,0.0,0.12,0.12,0.22,0.56
161.0,191.0,0.67,0.22,0.12,0.12,0.22,0.56
162.0,192.0,0.67,0.22,0.12,0.12,0.22,0.56
163.0,193.0,0.75,0.25,0.14,0.14,0.25,0.42
