window_start,window_end,max_consecutive_same_source,max_consecutive_same_target,tracing_count,cycle_count,max_consecutive_same_category,sparsity,correctness
0.0,60.0,0.0,0.22,0.33,0.22,0.44,0.47,0.44
1.0,61.0,0.0,0.22,0.33,0.22,0.44,0.47,0.44
2.0,62.0,0.2,0.2,0.3,0.2,0.4,0.44,0.4
3.0,63.0,0.2,0.2,0.3,0.2,0.4,0.44,0.4
4.0,64.0,0.2,0.2,0.3,0.2,0.4,0.44,0.4
5.0,65.0,0.18,0.27,0.27,0.18,0.36,0.42,0.36
6.0,66.0,0.18,0.27,0.27,0.18,0.36,0.42,0.36
7.0,67.0,0.17,0.25,0.25,0.17,0.33,0.4,0.42
8.0,68.0,0.17,0.25,0.25,0.17,0.33,0.4,0.42
9.0,69.0,0.17,0.25,0.25,0.17,0.33,0.4,0.42
10.0,70.0,0.17,0.25,0.25,0.17,0.33,0.4,0.42
11.0,71.0,0.17,0.25,0.25,0.17,0.33,0.4,0.42
12.0,72.0,0.15,0.23,0.23,0.15,0.31,0.38,0.46
13.0,73.0,0.15,0.23,0.23,0.15,0.31,0.38,0.46
14.0,74.0,0.15,0.23,0.23,0.15,0.31,0.38,0.46
15.0,75.0,0.15,0.23,0.23,0.15,0.31,0.38,0.46
16.0,76.0,0.15,0.23,0.23,0.15,0.31,0.38,0.46
17.0,77.0,0.15,0.23,0.23,0.15,0.31,0.38,0.46
18.0,78.0,0.15,0.23,0.23,0.15,0.31,0.38,0.46
19.0,79.0,0.15,0.23,0.15,0.15,0.31,0.38,0.38
20.0,80.0,0.15,0.23,0.15,0.15,0.31,0.38,0.38
21.0,81.0,0.14,0.21,0.14,0.14,0.29,0.36,0.43
22.0,82.0,0.14,0.21,0.14,0.14,0.29,0.36,0.43
23.0,83.0,0.14,0.21,0.14,0.14,0.29,0.36,0.43
24.0,84.0,0.14,0.21,0.07,0.07,0.36,0.36,0.5
25.0,85.0,0.14,0.21,0.07,0.07,0.36,0.36,0.5
26.0,86.0,0.14,0.21,0.07,0.07,0.36,0.36,0.5
27.0,87.0,0.14,0.21,0.07,0.07,0.36,0.36,0.5
28.0,88.0,0.14,0.21,0.07,0.07,0.36,0.36,0.5
29.0,89.0,0.15,0.23,0.08,0.08,0.38,0.38,0.54
30.0,90.0,0.15,0.23,0.08,0.08,0.38,0.38,0.54
31.0,91.0,0.15,0.23,0.08,0.08,0.38,0.38,0.54
32.0,92.0,0.15,0.23,0.08,0.08,0.38,0.38,0.54
33.0,93.0,0.15,0.23,0.08,0.08,0.38,0.38,0.54
34.0,94.0,0.14,0.21,0.07,0.07,0.43,0.36,0.57
35.0,95.0,0.15,0.23,0.08,0.08,0.46,0.38,0.54
36.0,96.0,0.15,0.23,0.08,0.08,0.46,0.38,0.54
37.0,97.0,0.15,0.23,0.08,0.08,0.46,0.38,0.54
38.0,98.0,0.15,0.23,0.08,0.08,0.46,0.38,0.54
39.0,99.0,0.15,0.23,0.08,0.08,0.46,0.38,0.54
40.0,100.0,0.15,0.23,0.08,0.08,0.46,0.38,0.54
41.0,101.0,0.15,0.23,0.08,0.08,0.46,0.38,0.54
42.0,102.0,0.14,0.21,0.07,0.07,0.43,0.36,0.57
43.0,103.0,0.14,0.21,0.07,0.07,0.43,0.36,0.57
44.0,104.0,0.14,0.21,0.07,0.07,0.43,0.36,0.57
45.0,105.0,0.15,0.23,0.08,0.08,0.46,0.38,0.54
46.0,106.0,0.14,0.21,0.07,0.07,0.43,0.36,0.5
47.0,107.0,0.15,0.23,0.08,0.08,0.46,0.38,0.46
48.0,108.0,0.14,0.21,0.14,0.14,0.43,0.36,0.43
49.0,109.0,0.14,0.21,0.14,0.14,0.43,0.36,0.43
50.0,110.0,0.14,0.21,0.14,0.07,0.43,0.36,0.43
51.0,111.0,0.14,0.21,0.14,0.07,0.43,0.36,0.43
52.0,112.0,0.14,0.21,0.14,0.07,0.43,0.36,0.43
53.0,113.0,0.15,0.23,0.15,0.08,0.46,0.38,0.46
54.0,114.0,0.15,0.23,0.15,0.08,0.46,0.38,0.46
55.0,115.0,0.15,0.23,0.15,0.08,0.46,0.38,0.46
56.0,116.0,0.15,0.15,0.15,0.08,0.46,0.38,0.46
57.0,117.0,0.14,0.14,0.21,0.14,0.43,0.36,0.43
58.0,118.0,0.14,0.14,0.21,0.14,0.43,0.36,0.43
59.0,119.0,0.14,0.14,0.21,0.14,0.43,0.36,0.43
60.0,120.0,0.14,0.14,0.21,0.14,0.43,0.36,0.43
61.0,121.0,0.14,0.14,0.21,0.14,0.43,0.36,0.43
62.0,122.0,0.15,0.15,0.23,0.15,0.46,0.38,0.46
63.0,123.0,0.15,0.15,0.23,0.15,0.46,0.38,0.46
64.0,124.0,0.14,0.14,0.21,0.14,0.43,0.36,0.43
65.0,125.0,0.15,0.15,0.23,0.15,0.46,0.38,0.46
66.0,126.0,0.15,0.15,0.23,0.15,0.46,0.38,0.46
67.0,127.0,0.17,0.17,0.25,0.17,0.42,0.4,0.42
68.0,128.0,0.17,0.17,0.25,0.17,0.42,0.4,0.42
69.0,129.0,0.17,0.17,0.25,0.17,0.42,0.4,0.42
70.0,130.0,0.17,0.17,0.25,0.17,0.42,0.4,0.42
71.0,131.0,0.15,0.15,0.23,0.15,0.38,0.38,0.46
72.0,132.0,0.17,0.17,0.25,0.17,0.33,0.4,0.42
