window_start,window_end,max_consecutive_same_source,max_consecutive_same_target,tracing_count,cycle_count,max_consecutive_same_category,sparsity,correctness
87.0,117.0,0.22,0.22,0.22,0.22,0.67,0.47,0.56
88.0,118.0,0.25,0.25,0.25,0.25,0.75,0.5,0.5
89.0,119.0,0.25,0.25,0.25,0.25,0.75,0.5,0.5
90.0,120.0,0.25,0.25,0.25,0.25,0.75,0.5,0.5
91.0,121.0,0.29,0.29,0.29,0.29,0.86,0.53,0.43
92.0,122.0,0.29,0.29,0.29,0.29,0.86,0.53,0.43
93.0,123.0,0.29,0.29,0.29,0.29,0.86,0.53,0.43
94.0,124.0,0.25,0.25,0.38,0.38,0.88,0.5,0.5
95.0,125.0,0.0,0.29,0.43,0.43,1.0,0.53,0.57
96.0,126.0,0.0,0.29,0.43,0.43,1.0,0.53,0.57
97.0,127.0,0.0,0.25,0.38,0.38,1.0,0.5,0.5
98.0,128.0,0.0,0.29,0.29,0.29,1.0,0.53,0.43
99.0,129.0,0.0,0.25,0.38,0.38,1.0,0.5,0.38
100.0,130.0,0.0,0.29,0.43,0.43,1.0,0.53,0.29
101.0,131.0,0.0,0.29,0.43,0.43,1.0,0.53,0.29
102.0,132.0,0.0,0.29,0.43,0.43,1.0,0.53,0.29
103.0,133.0,0.0,0.25,0.5,0.38,0.88,0.5,0.38
104.0,134.0,0.0,0.29,0.43,0.29,0.86,0.53,0.43
105.0,135.0,0.0,0.25,0.5,0.25,0.75,0.5,0.5
106.0,136.0,0.0,0.25,0.5,0.25,0.75,0.5,0.5
107.0,137.0,0.0,0.29,0.57,0.29,0.71,0.53,0.43
108.0,138.0,0.0,0.29,0.57,0.29,0.71,0.53,0.43
109.0,139.0,0.0,0.29,0.57,0.29,0.71,0.53,0.43
110.0,140.0,0.0,0.29,0.57,0.29,0.71,0.53,0.43
111.0,141.0,0.0,0.0,0.67,0.33,0.67,0.57,0.5
112.0,142.0,0.0,0.0,0.67,0.33,0.67,0.57,0.5
113.0,143.0,0.0,0.0,0.67,0.33,0.67,0.57,0.5
114.0,144.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
115.0,145.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
116.0,146.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
117.0,147.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
118.0,148.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
119.0,149.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
120.0,150.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
121.0,151.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
122.0,152.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
123.0,153.0,0.0,0.0,0.6,0.2,0.6,0.62,0.6
124.0,154.0,0.0,0.0,0.75,0.25,0.5,0.67,0.5
125.0,155.0,0.0,0.0,0.75,0.25,0.5,0.67,0.5
126.0,156.0,0.0,0.0,0.75,0.25,0.5,0.67,0.5
127.0,157.0,0.0,0.0,0.67,0.0,0.33,0.73,0.67
128.0,158.0,0.0,0.0,0.67,0.0,0.33,0.73,0.67
129.0,159.0,0.0,0.0,0.5,0.0,0.0,0.8,1.0
130.0,160.0,0.0,0.0,0.5,0.0,0.0,0.8,1.0
131.0,161.0,0.0,0.0,0.5,0.0,0.0,0.8,1.0
132.0,162.0,0.0,0.0,0.5,0.0,0.0,0.8,1.0
133.0,163.0,0.0,0.0,0.0,0.0,0.0,0.89,1.0
134.0,164.0,0.0,0.0,0.0,0.0,0.0,0.89,1.0
135.0,165.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136.0,166.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
