student,source,target,valid,start,end,duration
RXMC,slot_factory,slot_animals,0,13.403,14.212,0.809
RXMC,slot_factory,slot_plants,0,15.451,16.006,0.555
RXMC,slot_factory,slot_decomposers_land,0,17.466,17.916,0.45
RXMC,slot_factory,slot_dead_land,0,19.282,19.907,0.625
RXMC,slot_factory,slot_fossil_fuel,0,21.043,21.528,0.485
RXMC,slot_decomposers_land,slot_plants,0,22.941,23.246,0.305
RXMC,slot_decomposers_land,slot_algae,0,26.953,29.923,2.97
RXMC,slot_fossil_fuel,slot_factory,1,34.044,35.741,1.697
RXMC,slot_factory,slot_decomposers_land,0,37.844,38.657,0.813
RXMC,slot_decomposers_land,slot_fossil_fuel,0,42.317,42.989,0.672
RXMC,slot_factory,slot_animals,0,46.096,50.392,4.296
RXMC,slot_plants,slot_dead_land,1,52.138,52.606,0.468
RXMC,slot_animals,slot_plants,0,54.285,55.004,0.719
RXMC,slot_plants,slot_animals,1,56.516,57.521,1.005
RXMC,slot_dead_land,slot_decomposers_land,1,60.416,60.862,0.446
RXMC,slot_animals,slot_dead_land,1,63.607,65.537,1.93
RXMC,slot_decomposers_land,slot_plants,0,67.834,68.209,0.375
RXMC,slot_decomposers_land,slot_fish,0,69.538,71.761,2.223
RXMC,slot_decomposers_ocean,slot_fish,0,73.277,73.599,0.322
RXMC,slot_decomposers_ocean,slot_carbon_dioxide,1,74.781,75.21,0.429
RXMC,slot_carbon_dioxide,slot_algae,1,77.308,78.226,0.918
RXMC,slot_algae,slot_dead_ocean,1,80.618,82.263,1.645
RXMC,slot_dead_ocean,slot_decomposers_ocean,1,85.998,87.487,1.489
RXMC,slot_dead_ocean,slot_fish,0,92.452,93.919,1.467
RXMC,slot_fish,slot_algae,0,101.893,102.98,1.087
RXMC,slot_animals,slot_plants,0,110.862,111.602,0.74
RXMC,slot_animals,slot_dead_land,1,113.166,113.496,0.33
RXMC,slot_dead_land,slot_animals,0,114.714,115.347,0.633
RXMC,slot_dead_land,slot_plants,0,117.255,118.191,0.936
RXMC,slot_factory,slot_decomposers_land,0,120.084,121.454,1.37
RXMC,slot_factory,slot_carbon_dioxide,0,123.596,125.401,1.805
RXMC,slot_decomposers_ocean,slot_dead_ocean,1,133.716,134.305,0.589
RXMC,slot_fish,slot_algae,0,137.611,138.104,0.493
RXMC,slot_fish,slot_algae,0,142.957,143.382,0.425
RXMC,slot_algae,slot_fish,1,144.125,144.729,0.604
RXMC,slot_fish,slot_carbon_dioxide,1,148.198,148.502,0.304
RXMC,slot_carbon_dioxide,slot_fish,0,150.037,150.446,0.409
RXMC,slot_carbon_dioxide,slot_dead_ocean,0,154.607,155.528,0.921
RXMC,slot_dead_ocean,slot_carbon_dioxide,0,157.537,158.835,1.298
RXMC,slot_plants,slot_decomposers_land,0,172.373,172.938,0.565
RXMC,slot_animals,slot_decomposers_land,0,176.146,176.784,0.638
RXMC,slot_factory,slot_atmosphere,1,181.772,182.166,0.394
RXMC,slot_plants,slot_atmosphere,1,184.622,186.088,1.466
RXMC,slot_animals,slot_atmosphere,1,189.729,190.207,0.478
RXMC,slot_carbon_dioxide,slot_atmosphere,1,197.256,197.498,0.242
RXMC,slot_algae,slot_atmosphere,0,199.266,199.797,0.531
RXMC,slot_fish,slot_dead_ocean,1,223.252,223.877,0.625
RXMC,slot_carbon_dioxide,slot_atmosphere,1,235.403,236.094,0.691
RXMC,slot_algae,slot_carbon_dioxide,1,244.359,245.491,1.132
RXMC,slot_carbon_dioxide,slot_atmosphere,1,247.881,250.535,2.654
RXMC,slot_carbon_dioxide,slot_atmosphere,1,252.615,253.691,1.076
RXMC,slot_carbon_dioxide,slot_dead_land,0,256.643,257.394,0.751
RXMC,slot_carbon_dioxide,slot_plants,0,259.572,260.356,0.784
RXMC,slot_plants,slot_carbon_dioxide,0,261.343,262.364,1.021
RXMC,slot_decomposers_land,slot_carbon_dioxide,0,264.107,265.287,1.18
RXMC,slot_carbon_dioxide,slot_decomposers_land,0,266.264,267.914,1.65
RXMC,slot_decomposers_land,slot_dead_land,1,270.91,271.804,0.894
RXMC,slot_decomposers_land,slot_animals,0,275.143,277.081,1.938
RXMC,slot_plants,slot_decomposers_land,0,279.081,279.522,0.441
RXMC,slot_carbon_dioxide,slot_atmosphere,1,284.498,285.677,1.179
RXMC,slot_atmosphere,slot_carbon_dioxide,1,289.068,289.798,0.73
RXMC,slot_atmosphere,slot_plants,1,295.71,296.451,0.741
RXMC,slot_atmosphere,slot_decomposers_land,0,298.249,299.636,1.387
RXMC,slot_decomposers_land,slot_atmosphere,1,303.599,305.169,1.57
