student,source,target,valid,start,end,duration
X3KR,slot_fossil_fuel,slot_factory,1,16.074,16.984,0.91
X3KR,slot_factory,slot_plants,0,20.991,21.655,0.664
X3KR,slot_factory,slot_animals,0,23.337,25.32,1.983
X3KR,slot_factory,slot_atmosphere,1,27.066,27.74,0.674
X3KR,slot_plants,slot_decomposers_land,0,30.813,32.483,1.67
X3KR,slot_decomposers_land,slot_dead_land,1,33.978,34.314,0.336
X3KR,slot_plants,slot_atmosphere,1,46.137,46.744,0.607
X3KR,slot_plants,slot_animals,1,48.452,48.939,0.487
X3KR,slot_plants,slot_dead_land,1,50.366,50.924,0.558
X3KR,slot_plants,slot_decomposers_land,0,53.016,54.607,1.591
X3KR,slot_decomposers_land,slot_plants,0,57.027,57.533,0.506
X3KR,slot_decomposers_land,slot_animals,0,60.644,62.44,1.796
X3KR,slot_dead_land,slot_decomposers_land,1,65.323,66.077,0.754
X3KR,slot_dead_land,slot_animals,0,68.368,68.824,0.456
X3KR,slot_dead_land,slot_plants,0,70.45,70.933,0.483
X3KR,slot_decomposers_ocean,slot_algae,0,83.172,83.974,0.802
X3KR,slot_decomposers_ocean,slot_dead_ocean,1,85.256,85.848,0.592
X3KR,slot_dead_ocean,slot_decomposers_ocean,1,89.487,92.952,3.465
X3KR,slot_decomposers_ocean,slot_fish,0,94.883,95.192,0.309
X3KR,slot_fish,slot_decomposers_ocean,0,97.067,98.248,1.181
X3KR,slot_carbon_dioxide,slot_atmosphere,1,101.008,102.552,1.544
X3KR,slot_atmosphere,slot_carbon_dioxide,1,104.84,105.629,0.789
X3KR,slot_animals,slot_carbon_dioxide,0,109.726,110.645,0.919
X3KR,slot_plants,slot_algae,0,113.599,114.282,0.683
X3KR,slot_plants,slot_carbon_dioxide,0,115.664,116.46,0.796
X3KR,slot_plants,slot_dead_land,1,119.285,120.087,0.802
X3KR,slot_plants,slot_decomposers_land,0,121.731,123.897,2.166
X3KR,slot_plants,slot_algae,0,126.566,127.121,0.555
X3KR,slot_plants,slot_carbon_dioxide,0,131.47,133.045,1.575
X3KR,slot_plants,slot_fish,0,134.267,136.0,1.733
X3KR,slot_plants,slot_decomposers_ocean,0,139.729,140.344,0.615
X3KR,slot_plants,slot_dead_ocean,0,143.576,144.159,0.583
X3KR,slot_animals,slot_plants,0,147.872,148.388,0.516
X3KR,slot_dead_land,slot_plants,0,149.976,150.469,0.493
X3KR,slot_algae,slot_plants,0,151.739,152.288,0.549
X3KR,slot_atmosphere,slot_plants,1,154.415,155.262,0.847
X3KR,slot_animals,slot_atmosphere,1,157.899,158.452,0.553
X3KR,slot_atmosphere,slot_animals,0,162.148,163.105,0.957
X3KR,slot_decomposers_land,slot_atmosphere,1,169.427,169.905,0.478
X3KR,slot_dead_land,slot_animals,0,172.404,173.479,1.075
X3KR,slot_animals,slot_dead_land,1,174.888,175.211,0.323
X3KR,slot_algae,slot_carbon_dioxide,1,179.883,180.776,0.893
X3KR,slot_carbon_dioxide,slot_fish,0,182.766,183.05,0.284
X3KR,slot_carbon_dioxide,slot_algae,1,184.563,185.278,0.715
X3KR,slot_carbon_dioxide,slot_decomposers_ocean,0,187.577,188.05,0.473
X3KR,slot_decomposers_ocean,slot_carbon_dioxide,1,190.115,190.681,0.566
X3KR,slot_fish,slot_algae,0,192.839,193.164,0.325
X3KR,slot_algae,slot_fish,1,194.006,194.488,0.482
X3KR,slot_fish,slot_carbon_dioxide,1,195.254,196.011,0.757
X3KR,slot_fish,slot_dead_ocean,1,197.4,198.261,0.861
X3KR,slot_algae,slot_dead_ocean,1,199.434,200.362,0.928
