student,source,target,valid,start,end,duration
4PJR,slot_animals,slot_plants,0,6.138,6.589,0.451
4PJR,slot_fossil_fuel,slot_atmosphere,0,20.053,20.896,0.843
4PJR,slot_decomposers_land,slot_animals,0,27.728,29.77,2.042
4PJR,slot_factory,slot_plants,0,31.055,31.331,0.276
4PJR,slot_dead_land,slot_plants,0,32.253,32.661,0.408
4PJR,slot_animals,slot_decomposers_land,0,33.784,35.024,1.24
4PJR,slot_dead_ocean,slot_decomposers_ocean,1,38.062,40.965,2.903
4PJR,slot_fish,slot_dead_ocean,1,42.362,43.451,1.089
4PJR,slot_algae,slot_carbon_dioxide,1,44.688,46.342,1.654
4PJR,slot_algae,slot_fish,1,47.417,47.76,0.343
4PJR,slot_fish,slot_algae,0,48.965,49.538,0.573
4PJR,slot_dead_ocean,slot_decomposers_ocean,1,51.003,57.119,6.116
4PJR,slot_dead_ocean,slot_carbon_dioxide,0,59.236,61.83,2.594
4PJR,slot_fossil_fuel,slot_factory,1,63.663,65.256,1.593
4PJR,slot_factory,slot_decomposers_land,0,66.202,68.018,1.816
4PJR,slot_plants,slot_animals,1,69.972,70.66,0.688
4PJR,slot_animals,slot_plants,0,72.205,72.523,0.318
4PJR,slot_dead_land,slot_decomposers_land,1,75.798,76.083,0.285
4PJR,slot_decomposers_land,slot_animals,0,77.046,77.636,0.59
4PJR,slot_animals,slot_decomposers_land,0,78.695,79.153,0.458
4PJR,slot_decomposers_land,slot_dead_land,1,82.14,82.651,0.511
4PJR,slot_plants,slot_dead_land,1,84.009,84.627,0.618
4PJR,slot_plants,slot_decomposers_land,0,86.603,90.484,3.881
4PJR,slot_decomposers_land,slot_plants,0,95.758,96.329,0.571
4PJR,slot_fish,slot_carbon_dioxide,1,99.801,100.058,0.257
4PJR,slot_carbon_dioxide,slot_decomposers_ocean,0,101.283,102.188,0.905
4PJR,slot_algae,slot_dead_ocean,1,103.652,104.121,0.469
4PJR,slot_carbon_dioxide,slot_decomposers_ocean,0,106.275,106.954,0.679
4PJR,slot_decomposers_ocean,slot_carbon_dioxide,1,107.941,108.417,0.476
4PJR,slot_dead_ocean,slot_algae,0,110.853,112.947,2.094
4PJR,slot_carbon_dioxide,slot_atmosphere,1,116.529,117.229,0.7
4PJR,slot_atmosphere,slot_algae,0,119.12,120.234,1.114
4PJR,slot_atmosphere,slot_decomposers_ocean,0,121.373,122.012,0.639
4PJR,slot_atmosphere,slot_dead_ocean,0,123.006,123.74,0.734
4PJR,slot_atmosphere,slot_plants,1,125.177,125.739,0.562
4PJR,slot_atmosphere,slot_animals,0,126.807,127.443,0.636
4PJR,slot_atmosphere,slot_dead_land,0,129.666,130.948,1.282
4PJR,slot_atmosphere,slot_factory,0,132.397,133.355,0.958
4PJR,slot_atmosphere,slot_decomposers_land,0,134.376,135.129,0.753
4PJR,slot_factory,slot_atmosphere,1,136.678,136.978,0.3
4PJR,slot_algae,slot_atmosphere,0,140.368,140.88,0.512
4PJR,slot_animals,slot_atmosphere,1,142.665,142.998,0.333
4PJR,slot_dead_land,slot_atmosphere,0,144.763,145.475,0.712
4PJR,slot_decomposers_land,slot_atmosphere,1,147.095,147.926,0.831
4PJR,slot_plants,slot_algae,0,150.605,152.377,1.772
4PJR,slot_dead_land,slot_algae,0,153.62,154.425,0.805
4PJR,slot_dead_land,slot_plants,0,155.414,156.706,1.292
4PJR,slot_dead_land,slot_animals,0,158.627,159.679,1.052
4PJR,slot_animals,slot_dead_land,1,161.112,161.587,0.475
4PJR,slot_plants,slot_atmosphere,1,165.29,167.363,2.073
4PJR,slot_atmosphere,slot_carbon_dioxide,1,170.986,171.464,0.478
4PJR,slot_algae,slot_carbon_dioxide,1,173.923,175.187,1.264
4PJR,slot_algae,slot_dead_ocean,1,176.339,177.314,0.975
4PJR,slot_algae,slot_decomposers_ocean,0,178.442,179.599,1.157
4PJR,slot_carbon_dioxide,slot_algae,1,180.815,181.318,0.503
4PJR,slot_decomposers_ocean,slot_dead_ocean,1,183.422,184.003,0.581
