student,source,target,valid,start,end,duration
TTRG,slot_fossil_fuel,slot_decomposers_land,0,36.115,37.835,1.72
TTRG,slot_fossil_fuel,slot_dead_land,0,39.744,40.285,0.541
TTRG,slot_fossil_fuel,slot_decomposers_land,0,42.09,42.392,0.302
TTRG,slot_factory,slot_fossil_fuel,0,44.406,45.379,0.973
TTRG,slot_carbon_dioxide,slot_algae,1,54.36,55.064,0.704
TTRG,slot_carbon_dioxide,slot_fish,0,56.809,57.605,0.796
TTRG,slot_carbon_dioxide,slot_decomposers_ocean,0,59.851,60.858,1.007
TTRG,slot_carbon_dioxide,slot_atmosphere,1,65.46,65.788,0.328
TTRG,slot_plants,slot_atmosphere,1,72.053,72.494,0.441
TTRG,slot_plants,slot_algae,0,74.764,76.489,1.725
TTRG,slot_animals,slot_atmosphere,1,78.746,78.947,0.201
TTRG,slot_plants,slot_animals,1,80.893,81.386,0.493
TTRG,slot_decomposers_land,slot_plants,0,84.906,86.171,1.265
TTRG,slot_decomposers_land,slot_atmosphere,1,87.868,88.276,0.408
TTRG,slot_dead_land,slot_plants,0,93.995,94.553,0.558
TTRG,slot_decomposers_land,slot_fossil_fuel,0,101.78,103.305,1.525
TTRG,slot_fossil_fuel,slot_factory,1,106.474,107.132,0.658
TTRG,slot_factory,slot_atmosphere,1,111.653,112.074,0.421
TTRG,slot_dead_ocean,slot_decomposers_ocean,1,129.814,130.287,0.473
TTRG,slot_dead_ocean,slot_carbon_dioxide,0,132.858,133.486,0.628
TTRG,slot_fish,slot_dead_ocean,1,135.238,135.866,0.628
TTRG,slot_fish,slot_decomposers_ocean,0,142.499,143.086,0.587
TTRG,slot_algae,slot_fish,1,148.588,149.129,0.541
TTRG,slot_decomposers_ocean,slot_algae,0,152.084,152.953,0.869
TTRG,slot_decomposers_ocean,slot_carbon_dioxide,1,154.936,155.44,0.504
TTRG,slot_decomposers_ocean,slot_fish,0,176.023,176.49,0.467
TTRG,slot_fish,slot_decomposers_ocean,0,178.55,178.899,0.349
TTRG,slot_decomposers_ocean,slot_atmosphere,0,188.769,189.522,0.753
TTRG,slot_fish,slot_decomposers_ocean,0,192.535,192.977,0.442
TTRG,slot_decomposers_ocean,slot_dead_ocean,1,208.065,208.638,0.573
TTRG,slot_decomposers_land,slot_dead_land,1,224.641,225.453,0.812
TTRG,slot_animals,slot_dead_land,1,230.47,230.963,0.493
TTRG,slot_decomposers_land,slot_plants,0,234.172,234.778,0.606
TTRG,slot_decomposers_land,slot_dead_land,1,238.295,239.292,0.997
TTRG,slot_dead_land,slot_plants,0,243.516,244.037,0.521
TTRG,slot_plants,slot_dead_land,1,245.468,246.191,0.723
TTRG,slot_dead_ocean,slot_fish,0,312.324,312.789,0.465
TTRG,slot_dead_ocean,slot_carbon_dioxide,0,315.546,316.417,0.871
TTRG,slot_dead_ocean,slot_algae,0,318.989,319.898,0.909
TTRG,slot_algae,slot_dead_ocean,1,321.202,321.987,0.785
TTRG,slot_fish,slot_carbon_dioxide,1,365.367,365.94,0.573
TTRG,slot_atmosphere,slot_carbon_dioxide,1,373.886,374.883,0.997
TTRG,slot_algae,slot_carbon_dioxide,1,381.876,382.335,0.459
TTRG,slot_plants,slot_atmosphere,1,388.367,388.682,0.315
TTRG,slot_atmosphere,slot_plants,1,390.523,391.912,1.389
TTRG,slot_dead_land,slot_decomposers_land,1,401.384,402.334,0.95
