student,source,target,valid,start,end,duration
WCYT,slot_fossil_fuel,slot_atmosphere,0,30.083,30.804,0.721
WCYT,slot_fossil_fuel,slot_atmosphere,0,37.058,38.003,0.945
WCYT,slot_factory,slot_atmosphere,1,50.933,51.875,0.942
WCYT,slot_fossil_fuel,slot_factory,1,56.071,56.68,0.609
WCYT,slot_dead_land,slot_plants,0,65.521,66.124,0.603
WCYT,slot_decomposers_land,slot_plants,0,67.875,68.224,0.349
WCYT,slot_plants,slot_decomposers_land,0,69.194,69.988,0.794
WCYT,slot_plants,slot_dead_land,1,71.519,71.884,0.365
WCYT,slot_animals,slot_decomposers_land,0,76.119,76.793,0.674
WCYT,slot_plants,slot_animals,1,78.7,79.093,0.393
WCYT,slot_fish,slot_animals,0,83.614,84.242,0.628
WCYT,slot_carbon_dioxide,slot_atmosphere,1,87.224,87.672,0.448
WCYT,slot_dead_ocean,slot_fish,0,94.25,95.168,0.918
WCYT,slot_fish,slot_dead_ocean,1,96.171,98.05,1.879
WCYT,slot_dead_ocean,slot_algae,0,101.626,104.338,2.712
WCYT,slot_algae,slot_dead_ocean,1,106.012,108.408,2.396
WCYT,slot_decomposers_ocean,slot_dead_ocean,1,109.969,110.633,0.664
WCYT,slot_carbon_dioxide,slot_animals,0,119.197,119.732,0.535
WCYT,slot_animals,slot_carbon_dioxide,0,120.667,121.231,0.564
WCYT,slot_animals,slot_atmosphere,1,124.28,124.76,0.48
WCYT,slot_animals,slot_decomposers_land,0,127.989,129.105,1.116
WCYT,slot_decomposers_land,slot_algae,0,130.904,132.28,1.376
WCYT,slot_decomposers_land,slot_fish,0,133.373,134.438,1.065
WCYT,slot_decomposers_land,slot_dead_ocean,0,135.833,136.828,0.995
WCYT,slot_decomposers_land,slot_decomposers_ocean,0,138.1,141.915,3.815
WCYT,slot_decomposers_land,slot_dead_land,1,143.515,143.744,0.229
WCYT,slot_decomposers_land,slot_carbon_dioxide,0,146.329,147.122,0.793
WCYT,slot_decomposers_land,slot_plants,0,150.329,150.939,0.61
WCYT,slot_decomposers_land,slot_atmosphere,1,153.856,154.578,0.722
WCYT,slot_dead_land,slot_dead_ocean,0,160.158,164.49,4.332
WCYT,slot_algae,slot_dead_land,0,167.589,170.137,2.548
WCYT,slot_carbon_dioxide,slot_dead_land,0,171.398,173.45,2.052
WCYT,slot_carbon_dioxide,slot_animals,0,177.498,178.358,0.86
WCYT,slot_animals,slot_carbon_dioxide,0,179.626,180.714,1.088
WCYT,slot_atmosphere,slot_fish,0,187.928,189.004,1.076
WCYT,slot_fish,slot_atmosphere,0,191.358,192.184,0.826
WCYT,slot_decomposers_ocean,slot_atmosphere,0,195.938,196.123,0.185
WCYT,slot_dead_land,slot_atmosphere,0,198.935,202.006,3.071
WCYT,slot_animals,slot_dead_land,1,204.392,205.533,1.141
WCYT,slot_dead_land,slot_algae,0,210.556,211.136,0.58
WCYT,slot_dead_land,slot_dead_ocean,0,212.882,213.667,0.785
