student,source,target,valid,start,end,duration
F6RP,slot_plants,slot_dead_land,1,19.111,19.53,0.419
F6RP,slot_animals,slot_dead_land,1,20.841,21.633,0.792
F6RP,slot_dead_land,slot_fossil_fuel,0,26.071,27.078,1.007
F6RP,slot_dead_ocean,slot_fossil_fuel,0,38.328,38.78,0.452
F6RP,slot_dead_ocean,slot_fish,0,44.423,45.963,1.54
F6RP,slot_fish,slot_dead_ocean,1,47.774,48.26,0.486
F6RP,slot_algae,slot_dead_ocean,1,49.838,51.218,1.38
F6RP,slot_decomposers_ocean,slot_dead_ocean,1,53.65,54.146,0.496
F6RP,slot_decomposers_ocean,slot_dead_ocean,1,56.149,56.801,0.652
F6RP,slot_decomposers_ocean,slot_dead_ocean,1,59.184,60.289,1.105
F6RP,slot_dead_ocean,slot_fossil_fuel,0,60.997,61.639,0.642
F6RP,slot_decomposers_land,slot_fossil_fuel,0,64.177,64.775,0.598
F6RP,slot_dead_land,slot_fossil_fuel,0,66.413,66.804,0.391
F6RP,slot_fossil_fuel,slot_factory,1,69.037,69.528,0.491
F6RP,slot_factory,slot_atmosphere,1,72.069,73.105,1.036
F6RP,slot_atmosphere,slot_plants,1,75.15,77.407,2.257
F6RP,slot_atmosphere,slot_animals,0,78.641,79.314,0.673
F6RP,slot_atmosphere,slot_carbon_dioxide,1,80.931,81.736,0.805
F6RP,slot_atmosphere,slot_fish,0,83.615,87.634,4.019
F6RP,slot_atmosphere,slot_algae,0,89.138,89.732,0.594
F6RP,slot_atmosphere,slot_decomposers_land,0,94.954,98.796,3.842
F6RP,slot_animals,slot_atmosphere,1,103.506,103.901,0.395
F6RP,slot_decomposers_land,slot_atmosphere,1,110.356,112.258,1.902
F6RP,slot_fish,slot_atmosphere,0,114.189,114.838,0.649
F6RP,slot_decomposers_ocean,slot_fish,0,154.606,155.408,0.802
F6RP,slot_decomposers_ocean,slot_algae,0,156.871,157.615,0.744
F6RP,slot_algae,slot_decomposers_ocean,0,158.736,159.18,0.444
F6RP,slot_carbon_dioxide,slot_fish,0,161.184,161.789,0.605
F6RP,slot_carbon_dioxide,slot_decomposers_ocean,0,163.403,164.042,0.639
F6RP,slot_carbon_dioxide,slot_animals,0,166.981,170.57,3.589
F6RP,slot_animals,slot_carbon_dioxide,0,173.225,175.731,2.506
F6RP,slot_plants,slot_carbon_dioxide,0,178.759,179.488,0.729
F6RP,slot_algae,slot_carbon_dioxide,1,181.872,182.368,0.496
F6RP,slot_decomposers_ocean,slot_carbon_dioxide,1,183.639,184.068,0.429
F6RP,slot_fish,slot_carbon_dioxide,1,185.157,186.056,0.899
F6RP,slot_atmosphere,slot_carbon_dioxide,1,190.578,191.333,0.755
F6RP,slot_carbon_dioxide,slot_atmosphere,1,194.629,194.988,0.359
F6RP,slot_decomposers_land,slot_carbon_dioxide,0,205.461,206.637,1.176
F6RP,slot_dead_land,slot_atmosphere,0,214.114,214.733,0.619
F6RP,slot_plants,slot_atmosphere,1,223.837,225.401,1.564
F6RP,slot_plants,slot_decomposers_land,0,228.133,228.586,0.453
F6RP,slot_plants,slot_animals,1,269.343,269.823,0.48
F6RP,slot_decomposers_land,slot_dead_land,1,274.535,275.561,1.026
F6RP,slot_dead_land,slot_decomposers_land,1,280.048,280.705,0.657
F6RP,slot_algae,slot_fish,1,282.396,282.729,0.333
F6RP,slot_decomposers_ocean,slot_carbon_dioxide,1,285.444,303.333,17.889
F6RP,slot_dead_ocean,slot_carbon_dioxide,0,333.841,334.356,0.515
F6RP,slot_algae,slot_decomposers_ocean,0,337.551,338.413,0.862
F6RP,slot_carbon_dioxide,slot_dead_ocean,0,350.65,352.295,1.645
F6RP,slot_dead_ocean,slot_carbon_dioxide,0,353.543,354.581,1.038
F6RP,slot_decomposers_ocean,slot_carbon_dioxide,1,356.028,356.552,0.524
F6RP,slot_carbon_dioxide,slot_decomposers_ocean,0,357.33,357.743,0.413
F6RP,slot_carbon_dioxide,slot_algae,1,360.922,361.45,0.528
F6RP,slot_dead_ocean,slot_decomposers_ocean,1,363.292,363.899,0.607
