student,source,target,valid,start,end,duration
KYVM,slot_factory,slot_fossil_fuel,0,76.777,78.081,1.304
KYVM,slot_fossil_fuel,slot_factory,1,80.473,81.272,0.799
KYVM,slot_factory,slot_atmosphere,1,102.875,103.401,0.526
KYVM,slot_carbon_dioxide,slot_atmosphere,1,115.728,116.414,0.686
KYVM,slot_animals,slot_dead_land,1,125.664,126.537,0.873
KYVM,slot_plants,slot_decomposers_land,0,128.908,129.349,0.441
KYVM,slot_plants,slot_animals,1,130.873,133.344,2.471
KYVM,slot_atmosphere,slot_plants,1,134.79,135.963,1.173
KYVM,slot_atmosphere,slot_animals,0,137.433,138.379,0.946
KYVM,slot_decomposers_ocean,slot_carbon_dioxide,1,147.218,147.856,0.638
KYVM,slot_animals,slot_atmosphere,1,149.667,150.276,0.609
KYVM,slot_dead_ocean,slot_fish,0,155.14,155.696,0.556
KYVM,slot_dead_ocean,slot_decomposers_ocean,1,156.909,157.413,0.504
KYVM,slot_fish,slot_dead_ocean,1,159.176,160.368,1.192
KYVM,slot_plants,slot_dead_land,1,162.798,163.319,0.521
KYVM,slot_plants,slot_decomposers_land,0,165.348,166.58,1.232
KYVM,slot_decomposers_land,slot_plants,0,168.241,168.845,0.604
KYVM,slot_decomposers_land,slot_dead_land,1,170.238,170.965,0.727
KYVM,slot_decomposers_land,slot_atmosphere,1,174.033,174.674,0.641
KYVM,slot_fish,slot_algae,0,185.951,186.322,0.371
KYVM,slot_fish,slot_carbon_dioxide,1,187.417,187.727,0.31
KYVM,slot_fish,slot_algae,0,192.543,192.881,0.338
KYVM,slot_algae,slot_fish,1,193.68,193.997,0.317
KYVM,slot_algae,slot_atmosphere,0,199.718,200.18,0.462
KYVM,slot_dead_ocean,slot_decomposers_ocean,1,211.702,212.158,0.456
KYVM,slot_dead_ocean,slot_algae,0,213.507,213.948,0.441
KYVM,slot_dead_ocean,slot_algae,0,216.547,216.649,0.102
KYVM,slot_dead_ocean,slot_atmosphere,0,219.646,221.0,1.354
KYVM,slot_decomposers_land,slot_dead_ocean,0,226.187,227.272,1.085
KYVM,slot_decomposers_land,slot_plants,0,230.461,231.15,0.689
KYVM,slot_algae,slot_carbon_dioxide,1,241.031,243.585,2.554
KYVM,slot_decomposers_ocean,slot_carbon_dioxide,1,245.794,246.304,0.51
KYVM,slot_decomposers_ocean,slot_carbon_dioxide,1,247.715,248.261,0.546
KYVM,slot_decomposers_ocean,slot_dead_ocean,1,249.341,249.794,0.453
KYVM,slot_carbon_dioxide,slot_algae,1,264.473,265.23,0.757
KYVM,slot_algae,slot_dead_ocean,1,269.851,270.188,0.337
KYVM,slot_carbon_dioxide,slot_plants,0,273.324,274.226,0.902
KYVM,slot_carbon_dioxide,slot_decomposers_ocean,0,276.968,277.29,0.322
KYVM,slot_atmosphere,slot_carbon_dioxide,1,284.076,284.472,0.396
KYVM,slot_plants,slot_atmosphere,1,295.763,296.287,0.524
KYVM,slot_dead_land,slot_plants,0,298.608,298.95,0.342
KYVM,slot_dead_land,slot_decomposers_land,1,300.876,301.289,0.413
KYVM,slot_atmosphere,slot_carbon_dioxide,1,479.578,480.117,0.539
KYVM,slot_carbon_dioxide,slot_atmosphere,1,480.995,481.274,0.279
KYVM,slot_animals,slot_plants,0,489.247,489.611,0.364
KYVM,slot_factory,slot_atmosphere,1,493.293,493.805,0.512
KYVM,slot_fossil_fuel,slot_factory,1,505.31,506.901,1.591
KYVM,slot_atmosphere,slot_carbon_dioxide,1,521.424,521.907,0.483
KYVM,slot_carbon_dioxide,slot_atmosphere,1,522.874,523.174,0.3
KYVM,slot_factory,slot_atmosphere,1,528.482,529.025,0.543
KYVM,slot_atmosphere,slot_plants,1,533.542,536.733,3.191
KYVM,slot_plants,slot_atmosphere,1,537.655,538.16,0.505
KYVM,slot_animals,slot_atmosphere,1,541.098,543.803,2.705
KYVM,slot_dead_land,slot_animals,0,547.209,547.845,0.636
KYVM,slot_animals,slot_dead_land,1,549.187,549.8,0.613
KYVM,slot_fossil_fuel,slot_factory,1,554.916,555.492,0.576
KYVM,slot_dead_ocean,slot_fish,0,557.314,557.586,0.272
KYVM,slot_algae,slot_fish,1,558.695,558.872,0.177
KYVM,slot_fish,slot_algae,0,561.506,561.978,0.472
