student,source,target,valid,start,end,duration
B3XJ,slot_fossil_fuel,slot_dead_land,0,13.489,14.378,0.889
B3XJ,slot_fossil_fuel,slot_decomposers_land,0,15.519,16.008,0.489
B3XJ,slot_fossil_fuel,slot_dead_ocean,0,17.433,18.263,0.83
B3XJ,slot_fossil_fuel,slot_algae,0,19.397,19.939,0.542
B3XJ,slot_fossil_fuel,slot_plants,0,21.183,21.819,0.636
B3XJ,slot_fossil_fuel,slot_animals,0,23.479,24.069,0.59
B3XJ,slot_fossil_fuel,slot_factory,1,25.34,25.815,0.475
B3XJ,slot_factory,slot_decomposers_land,0,29.053,29.532,0.479
B3XJ,slot_factory,slot_plants,0,30.9,31.47,0.57
B3XJ,slot_factory,slot_animals,0,34.366,34.834,0.468
B3XJ,slot_factory,slot_carbon_dioxide,0,44.067,44.859,0.792
B3XJ,slot_factory,slot_algae,0,46.385,47.149,0.764
B3XJ,slot_factory,slot_fish,0,48.544,49.287,0.743
B3XJ,slot_factory,slot_decomposers_ocean,0,50.493,51.642,1.149
B3XJ,slot_factory,slot_dead_ocean,0,53.021,54.262,1.241
B3XJ,slot_factory,slot_decomposers_land,0,55.69,56.178,0.488
B3XJ,slot_factory,slot_dead_land,0,57.416,58.886,1.47
B3XJ,slot_factory,slot_plants,0,60.246,60.632,0.386
B3XJ,slot_factory,slot_atmosphere,1,61.595,62.651,1.056
B3XJ,slot_atmosphere,slot_plants,1,64.862,65.886,1.024
B3XJ,slot_atmosphere,slot_animals,0,67.853,68.623,0.77
B3XJ,slot_atmosphere,slot_carbon_dioxide,1,70.388,71.986,1.598
B3XJ,slot_carbon_dioxide,slot_atmosphere,1,74.88,75.299,0.419
B3XJ,slot_carbon_dioxide,slot_algae,1,77.407,78.286,0.879
B3XJ,slot_carbon_dioxide,slot_fish,0,81.119,81.497,0.378
B3XJ,slot_carbon_dioxide,slot_plants,0,82.884,83.922,1.038
B3XJ,slot_carbon_dioxide,slot_animals,0,87.732,89.001,1.269
B3XJ,slot_animals,slot_carbon_dioxide,0,89.875,90.399,0.524
B3XJ,slot_animals,slot_plants,0,92.125,92.43,0.305
B3XJ,slot_plants,slot_animals,1,94.07,95.568,1.498
B3XJ,slot_dead_land,slot_plants,0,97.621,98.364,0.743
B3XJ,slot_dead_land,slot_animals,0,99.569,99.916,0.347
B3XJ,slot_dead_land,slot_decomposers_land,1,101.177,101.495,0.318
B3XJ,slot_decomposers_land,slot_dead_land,1,102.612,103.001,0.389
B3XJ,slot_animals,slot_plants,0,104.539,105.024,0.485
B3XJ,slot_fish,slot_algae,0,112.479,113.034,0.555
B3XJ,slot_algae,slot_fish,1,113.947,114.398,0.451
B3XJ,slot_algae,slot_carbon_dioxide,1,115.749,116.106,0.357
B3XJ,slot_carbon_dioxide,slot_algae,1,116.992,118.113,1.121
B3XJ,slot_carbon_dioxide,slot_decomposers_ocean,0,119.675,120.187,0.512
B3XJ,slot_decomposers_ocean,slot_carbon_dioxide,1,121.001,121.78,0.779
B3XJ,slot_dead_ocean,slot_fish,0,122.949,123.528,0.579
B3XJ,slot_fish,slot_dead_ocean,1,124.417,124.912,0.495
B3XJ,slot_atmosphere,slot_plants,1,127.027,127.603,0.576
B3XJ,slot_atmosphere,slot_animals,0,128.942,129.33,0.388
B3XJ,slot_atmosphere,slot_decomposers_land,0,130.589,131.35,0.761
B3XJ,slot_atmosphere,slot_dead_land,0,132.986,133.853,0.867
B3XJ,slot_atmosphere,slot_fish,0,135.467,137.086,1.619
B3XJ,slot_atmosphere,slot_dead_ocean,0,139.145,140.508,1.363
B3XJ,slot_decomposers_land,slot_atmosphere,1,143.841,146.536,2.695
B3XJ,slot_dead_land,slot_atmosphere,0,147.967,148.507,0.54
B3XJ,slot_plants,slot_atmosphere,1,152.33,152.997,0.667
B3XJ,slot_animals,slot_atmosphere,1,154.842,155.321,0.479
B3XJ,slot_animals,slot_dead_land,1,157.405,157.883,0.478
B3XJ,slot_dead_land,slot_plants,0,158.823,159.233,0.41
B3XJ,slot_plants,slot_dead_land,1,165.095,165.55,0.455
B3XJ,slot_algae,slot_carbon_dioxide,1,167.458,168.414,0.956
B3XJ,slot_decomposers_ocean,slot_carbon_dioxide,1,169.642,170.381,0.739
B3XJ,slot_carbon_dioxide,slot_decomposers_ocean,0,171.354,171.89,0.536
B3XJ,slot_decomposers_ocean,slot_fish,0,172.773,173.183,0.41
B3XJ,slot_fish,slot_decomposers_ocean,0,174.255,174.718,0.463
B3XJ,slot_dead_ocean,slot_fish,0,176.447,176.903,0.456
B3XJ,slot_dead_ocean,slot_fish,0,178.652,179.375,0.723
B3XJ,slot_dead_ocean,slot_decomposers_ocean,1,180.958,181.43,0.472
B3XJ,slot_dead_ocean,slot_carbon_dioxide,0,182.733,183.314,0.581
B3XJ,slot_dead_ocean,slot_algae,0,184.637,185.23,0.593
B3XJ,slot_algae,slot_dead_ocean,1,186.972,187.558,0.586
B3XJ,slot_decomposers_ocean,slot_dead_ocean,1,188.873,189.255,0.382
B3XJ,slot_carbon_dioxide,slot_fish,0,190.788,191.161,0.373
B3XJ,slot_fish,slot_carbon_dioxide,1,192.316,192.702,0.386
