student,source,target,valid,start,end,duration
2GXY,slot_fossil_fuel,slot_factory,1,25.452,26.056,0.604
2GXY,slot_dead_land,slot_decomposers_land,1,35.293,35.709,0.416
2GXY,slot_decomposers_land,slot_plants,0,40.773,41.241,0.468
2GXY,slot_decomposers_land,slot_animals,0,46.502,47.127,0.625
2GXY,slot_decomposers_land,slot_dead_land,1,53.643,54.092,0.449
2GXY,slot_algae,slot_carbon_dioxide,1,60.239,60.68,0.441
2GXY,slot_fish,slot_carbon_dioxide,1,62.323,62.692,0.369
2GXY,slot_algae,slot_fish,1,64.289,64.664,0.375
2GXY,slot_fish,slot_decomposers_ocean,0,66.589,66.992,0.403
2GXY,slot_dead_ocean,slot_decomposers_ocean,1,68.651,68.983,0.332
2GXY,slot_dead_ocean,slot_fish,0,70.98,71.418,0.438
2GXY,slot_fish,slot_dead_ocean,1,72.628,73.116,0.488
2GXY,slot_decomposers_ocean,slot_carbon_dioxide,1,76.675,77.092,0.417
2GXY,slot_carbon_dioxide,slot_decomposers_ocean,0,78.399,79.215,0.816
2GXY,slot_animals,slot_plants,0,87.589,88.018,0.429
2GXY,slot_plants,slot_animals,1,88.849,89.574,0.725
2GXY,slot_factory,slot_plants,0,91.405,91.919,0.514
2GXY,slot_decomposers_land,slot_plants,0,93.403,94.048,0.645
2GXY,slot_plants,slot_decomposers_land,0,95.728,98.332,2.604
2GXY,slot_decomposers_ocean,slot_algae,0,101.79,102.335,0.545
2GXY,slot_algae,slot_decomposers_ocean,0,103.456,103.948,0.492
2GXY,slot_algae,slot_dead_ocean,1,105.721,108.837,3.116
2GXY,slot_dead_ocean,slot_algae,0,109.816,110.428,0.612
2GXY,slot_factory,slot_atmosphere,1,118.193,118.912,0.719
2GXY,slot_plants,slot_atmosphere,1,120.608,121.092,0.484
2GXY,slot_carbon_dioxide,slot_atmosphere,1,122.661,122.974,0.313
2GXY,slot_carbon_dioxide,slot_atmosphere,1,125.387,126.09,0.703
2GXY,slot_atmosphere,slot_carbon_dioxide,1,127.055,127.738,0.683
2GXY,slot_carbon_dioxide,slot_animals,0,130.035,130.645,0.61
2GXY,slot_carbon_dioxide,slot_algae,1,134.78,135.471,0.691
2GXY,slot_animals,slot_atmosphere,1,141.075,141.625,0.55
2GXY,slot_atmosphere,slot_animals,0,142.45,143.044,0.594
2GXY,slot_atmosphere,slot_plants,1,144.434,145.138,0.704
2GXY,slot_atmosphere,slot_factory,0,146.646,147.288,0.642
2GXY,slot_decomposers_ocean,slot_dead_ocean,1,170.97,171.485,0.515
2GXY,slot_animals,slot_dead_land,1,173.667,174.093,0.426
2GXY,slot_dead_land,slot_animals,0,176.926,178.595,1.669
2GXY,slot_dead_land,slot_plants,0,180.265,180.649,0.384
2GXY,slot_plants,slot_dead_land,1,182.811,183.689,0.878
2GXY,slot_decomposers_land,slot_atmosphere,1,191.681,193.858,2.177
